idiom_word,idiom_meaning,sentence,i_label,s_label,reason
অকাল বোধন,অসময়ে কোনো কাজ শুরু করা,অর্থনীতিতে মন্দার এই সময়ে নতুন ব্যবসা শুরু করা তার জন্য এক অকাল বোধন,1,1,উক্ত 'অকাল বোধন' বাগধারাটির অর্থ হলো 'অসময়ে কোনো কাজ শুরু করা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
অকাল বোধন,অসময়ে কোনো কাজ শুরু করা,"যৌবনে যে প্রতিভা চাপা ছিল, বার্ধক্যে এসে তার এই নতুন সৃষ্টির স্ফুরণ এক অকাল বোধন",1,1,উক্ত 'অকাল বোধন' বাগধারাটির অর্থ হলো 'অসময়ে কোনো কাজ শুরু করা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
অকাল বোধন,অসময়ে কোনো কাজ শুরু করা,"স্কুল জীবনে ভালো ফল না করা ছেলেটি হঠাৎ করে বিশ্ববিদ্যালয়ে দারুণ সাফল্য পেলো, যা তার জীবনের এক অকাল বোধন",1,1,উক্ত 'অকাল বোধন' বাগধারাটির অর্থ হলো 'অসময়ে কোনো কাজ শুরু করা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
অকাল বোধন,অসময়ে কোনো কাজ শুরু করা,ছেলেটি গভীর রাতে ঘুম থেকে অকাল বোধন করল,1,0,"উক্ত 'অকাল বোধন' বাগধারাটির অর্থ হলো 'অসময়ে কোনো কাজ শুরু করা', কিন্তু এটি 'শুধুই ঘুম থেকে ওঠা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
অকাল বোধন,অসময়ে কোনো কাজ শুরু করা,সারা রাত ধরে পড়াশোনা করে সে বইয়ের অকাল বোধন করেছে,1,0,"উক্ত 'অকাল বোধন' বাগধারাটির অর্থ হলো 'অসময়ে কোনো কাজ শুরু করা', কিন্তু এটি 'শুধুমাত্র পড়াশোনা করা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
অকাল বোধন,অসময়ে কোনো কাজ শুরু করা,পূজার সময় মন্ত্র পড়ে দেবীর অকাল বোধন করা হলো,1,0,"উক্ত 'অকাল বোধন' বাগধারাটির অর্থ হলো 'অসময়ে কোনো কাজ শুরু করা', কিন্তু এটি 'আক্ষরিক অর্থে দেবী জাগানো' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
অকাল বোধন,অসময়ে কোনো কাজ শুরু করা,বর্ষাকালে হঠাৎ করে ফুল ফুটলে তাকে অকাল বোধন বলা যায়,1,0,"উক্ত 'অকাল বোধন' বাগধারাটির অর্থ হলো 'অসময়ে কোনো কাজ শুরু করা', কিন্তু এটি 'প্রাকৃতিক ঘটনা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
অকাল বোধন,অসময়ে কোনো কাজ শুরু করা,"অফিসে দেরিতে আসার কারণে, তিনি অন্যদের অকাল বোধন করলেন",1,0,"উক্ত 'অকাল বোধন' বাগধারাটির অর্থ হলো 'অসময়ে কোনো কাজ শুরু করা', কিন্তু এটি 'কাউকে বিরক্ত করা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
অগ্নিশর্মা,অত্যন্ত রেগে যাওয়া,দেরি করে বাড়ি ফেরায় মা অগ্নিশর্মা হয়ে গেলেন,1,1,উক্ত 'অগ্নিশর্মা' বাগধারাটির অর্থ হলো 'অত্যন্ত রেগে যাওয়া' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
অগ্নিশর্মা,অত্যন্ত রেগে যাওয়া,নাটকে ভুল কাজ করায় পরিচালক মিথিলর ওপর অগ্নিশর্মা হলেন,1,1,উক্ত 'অগ্নিশর্মা' বাগধারাটির অর্থ হলো 'অত্যন্ত রেগে যাওয়া' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
অগ্নিশর্মা,অত্যন্ত রেগে যাওয়া,বাড়ির পোষা বিড়ালটি দুধ ফেলে দেওয়ায় আন্টি অগ্নিশর্মা হয়ে উঠলেন,1,1,উক্ত 'অগ্নিশর্মা' বাগধারাটির অর্থ হলো 'অত্যন্ত রেগে যাওয়া' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
অগ্নিশর্মা,অত্যন্ত রেগে যাওয়া,ছেলের বাজে ব্যবহার শুনে শিক্ষক অগ্নিশর্মা হলেন,1,1,উক্ত 'অগ্নিশর্মা' বাগধারাটির অর্থ হলো 'অত্যন্ত রেগে যাওয়া' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
